processed_feature_name,feature_importance
num__glucose_lab_max_value,0.0003393224
num__potassium_lab_coefficient_of_variation,0.00033918838
num__potassium_lab_last_value,0.00033909242
num__glucose_lab_first_24h_min,0.0003384582
num__wbc_lab_first_24h_mean,0.00033781774
num__has_cognitive_delirium,0.0003374106
num__potassium_lab_first_24h_max,0.00033726013
num__high_medical_activity_low_psych_activity_flag,0.00033672602
num__num_oral_pharmacy_orders,0.00033616516
num__previous_admission_had_home_discharge_no_followup,0.0003356236
num__first_safety_order_hours_from_admission,0.00033536617
num__heart_rate_vital_mean_value,0.00033506312
num__systolic_bp_arterial_vital_first_value,0.0003350101
num__num_medication_route_types,0.00033496183
num__days_since_previous_icu_admission_filled,0.0003348533
num__order_activity_slope_24_to_72h,0.00033483864
num__emar_nonpsychotropic_not_given_count,0.00033482027
num__late_discharge_admin_orders_last_6h,0.00033438153
num__systolic_bp_noninvasive_vital_relative_range,0.0003337076
num__heart_rate_vital_rate_of_change_per_day,0.00033370196
cat__anchor_year_group_2011 - 2013,0.00033341514
num__hemoglobin_lab_value_range,0.00033336875
num__latest_bmi_before_admission_filled,0.00033334186
num__glucose_lab_first_72h_max,0.0003333368
num__mean_bp_noninvasive_vital_min_value,0.0003329128
num__smi_and_previous_psych_365d,0.00033190535
num__emar_infusion_administration_count,0.00033118614
num__depression_on_current_and_previous_admission_flag,0.00033025641
num__num_followup_referral_orders,0.00033021977
num__emar_new_iv_bag_count,0.0003300485
num__late_medication_order_share_last_12h,0.0003300262
num__sodium_lab_coefficient_of_variation,0.00032966537
num__potassium_lab_first_24h_min,0.00032943368
num__glucose_lab_first_72h_min,0.00032935874
num__discharged_to_facility_flag,0.00032923024
num__previous_nonpsych_admissions_90d,0.0003291241
num__urea_nitrogen_lab_first_24h_max,0.00032907218
num__sodium_lab_max_value,0.00032900498
num__late_imaging_orders_last_6h,0.0003287869
num__previous_admission_had_late_lab_orders,0.0003285179
num__previous_nonpsych_admissions_30d,0.00032781874
num__std_previous_admission_gap_days,0.00032761955
num__previous_admission_late_order_share,0.00032755494
