processed_feature_name,clean_train_nonzero_count,clean_test_nonzero_count,clean_train_nonzero_percent,clean_test_nonzero_percent,all_zero_train,near_zero_train,core_rapid_trial_keep,clinically_relevant_extra_candidate,explicit_aftercare_addback_candidate,rapid_trial_mean_abs_shap,high_recent_shap_signal,extra_keep_after_sparsity_check,keep_in_primary_reduced_matrix,primary_reduced_selection_reason
num__has_multiple_psych_diagnosis_groups,191320,47171,100.0,100.0,False,False,True,False,False,0.01077677613847041,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__has_severe_mental_illness,191320,47171,100.0,100.0,False,False,True,False,False,0.001410877683414741,False,False,True,kept_rapid_trial_core
num__high_drg_severity,191320,47171,100.0,100.0,False,False,True,False,False,0.001304637212737437,False,False,True,kept_rapid_trial_core
num__high_drg_mortality,191320,47171,100.0,100.0,False,False,False,False,False,2.43392805714393e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__high_service_transfer_burden,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__multiple_services,191320,47171,100.0,100.0,False,False,False,False,False,1.449170946763065e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__high_physical_transfer_burden,191320,47171,100.0,100.0,False,False,False,False,False,4.734978210763074e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__multiple_careunits,191320,47171,100.0,100.0,False,False,False,False,False,0.0001990079696099884,False,False,False,removed_not_selected_by_signal_or_family_rule
num__had_careunit_transfer,191320,47171,100.0,100.0,False,False,False,False,False,0.0002016329090110958,False,False,False,removed_not_selected_by_signal_or_family_rule
num__high_procedure_burden,191320,47171,100.0,100.0,False,False,False,False,False,0.0001798210489114474,False,False,False,removed_not_selected_by_signal_or_family_rule
num__multiple_procedure_codes,191320,47171,100.0,100.0,False,False,False,False,False,0.0002358383382964783,False,False,False,removed_not_selected_by_signal_or_family_rule
num__has_any_psych_medication,191320,47171,100.0,100.0,False,False,True,False,False,3.665678377728909e-05,False,False,True,kept_rapid_trial_core
num__has_any_prescription,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__polypharmacy_5plus,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__polypharmacy_10plus,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__antidepressant_antipsychotic_combination,191320,47171,100.0,100.0,False,False,True,True,False,0.0002915746469530031,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__mood_stabiliser_antipsychotic_combination,191320,47171,100.0,100.0,False,False,True,True,False,5.070397968456483e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_labs_measured,191320,47171,100.0,100.0,False,False,False,False,False,0.0003440660544265257,False,False,False,removed_not_selected_by_signal_or_family_rule
num__num_abnormal_labs,191320,47171,100.0,100.0,False,False,True,False,False,0.00239321535749229,False,False,True,kept_rapid_trial_core
num__any_abnormal_lab,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__num_lab_value_missing_indicators,191320,47171,100.0,100.0,False,False,False,False,False,0.0008496164715780673,False,False,False,removed_not_selected_by_signal_or_family_rule
num__electrolyte_abnormality_count,191320,47171,100.0,100.0,False,False,False,False,False,0.0008422929145059312,False,False,False,removed_not_selected_by_signal_or_family_rule
num__any_electrolyte_abnormality,191320,47171,100.0,100.0,False,False,False,False,False,0.0001463108492316678,False,False,False,removed_not_selected_by_signal_or_family_rule
num__renal_lab_abnormality,191320,47171,100.0,100.0,False,False,False,False,False,0.0001001534576017893,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hematology_lab_abnormality,191320,47171,100.0,100.0,False,False,False,False,False,0.0001810795321852253,False,False,False,removed_not_selected_by_signal_or_family_rule
num__prolonged_icu_stay_3plus_days,191320,47171,100.0,100.0,False,False,False,False,False,1.081355912901927e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__prolonged_icu_stay_7plus_days,191320,47171,100.0,100.0,False,False,False,False,False,2.913998942012627e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__num_vital_types_measured,191320,47171,100.0,100.0,False,False,True,False,False,4.969310975866392e-05,False,False,True,kept_rapid_trial_core
num__num_vital_value_missing_indicators,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__tachycardia_indicator,191320,47171,100.0,100.0,False,False,False,False,False,9.851110239667597e-06,False,False,False,removed_not_selected_by_signal_or_family_rule
num__severe_tachycardia_indicator,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__tachypnoea_indicator,191320,47171,100.0,100.0,False,False,False,False,False,1.195178538182518e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hypoxia_indicator,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__minimum_systolic_bp,191320,47171,100.0,100.0,False,False,False,False,False,0.0002010692411205261,False,False,False,removed_not_selected_by_signal_or_family_rule
num__minimum_mean_bp,191320,47171,100.0,100.0,False,False,False,False,False,0.0006196312628114585,False,False,False,removed_not_selected_by_signal_or_family_rule
num__hypotension_indicator,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__physiological_instability_score,191320,47171,100.0,100.0,False,False,False,False,False,0.0001586021680309924,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_72h_mean,191320,47171,100.0,100.0,False,False,False,False,False,0.0006457915803640866,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_72h_min,191320,47171,100.0,100.0,False,False,False,False,False,0.000658364928909298,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_72h_max,191320,47171,100.0,100.0,False,False,False,False,False,0.0007876616753725754,False,False,False,removed_not_selected_by_signal_or_family_rule
num__heart_rate_72h_std,191320,47171,100.0,100.0,False,False,True,False,False,0.001287177814428857,False,False,True,kept_rapid_trial_core
num__heart_rate_72h_observed_hours,191320,47171,100.0,100.0,False,False,False,False,False,0.000543014362787667,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_72h_mean,191320,47171,100.0,100.0,False,False,False,False,False,0.0001632123276195533,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_72h_min,191320,47171,100.0,100.0,False,False,False,False,False,0.0002594460676051061,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_72h_max,191320,47171,100.0,100.0,False,False,False,False,False,0.0001166450956401716,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_72h_std,191320,47171,100.0,100.0,False,False,False,False,False,8.338060163884216e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_arterial_72h_observed_hours,191320,47171,100.0,100.0,False,False,False,False,False,0.0002038741615838469,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_72h_mean,191320,47171,100.0,100.0,False,False,False,False,False,0.0004358037862072018,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_72h_min,191320,47171,100.0,100.0,False,False,True,False,False,0.003047239004746021,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__mean_bp_noninvasive_72h_max,191320,47171,100.0,100.0,False,False,False,False,False,0.0002702830537298826,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mean_bp_noninvasive_72h_std,191320,47171,100.0,100.0,False,False,True,False,False,0.001231881534695357,False,False,True,kept_rapid_trial_core
num__mean_bp_noninvasive_72h_observed_hours,191320,47171,100.0,100.0,False,False,False,False,False,0.000991638756607427,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_72h_mean,191320,47171,100.0,100.0,False,False,False,False,False,0.0006750413715112067,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_72h_min,191320,47171,100.0,100.0,False,False,False,False,False,0.0005592096630614518,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_72h_max,191320,47171,100.0,100.0,False,False,False,False,False,0.0006086477829671307,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_72h_std,191320,47171,100.0,100.0,False,False,False,False,False,0.0006903554640583402,False,False,False,removed_not_selected_by_signal_or_family_rule
num__respiratory_rate_72h_observed_hours,191320,47171,100.0,100.0,False,False,False,False,False,0.0002314247609748174,False,False,False,removed_not_selected_by_signal_or_family_rule
num__spo2_72h_mean,191320,47171,100.0,100.0,False,False,True,False,False,0.0006590795255940975,False,False,True,kept_rapid_trial_core
num__spo2_72h_min,191320,47171,100.0,100.0,False,False,True,False,False,0.0003672301638560307,False,False,True,kept_rapid_trial_core
num__spo2_72h_max,191320,47171,100.0,100.0,False,False,True,False,False,0.0001152454993076271,False,False,True,kept_rapid_trial_core
num__spo2_72h_std,191320,47171,100.0,100.0,False,False,True,False,False,0.001179211476023604,False,False,True,kept_rapid_trial_core
num__spo2_72h_observed_hours,191320,47171,100.0,100.0,False,False,True,False,False,0.0003326647495810727,False,False,True,kept_rapid_trial_core
num__systolic_bp_arterial_72h_mean,191320,47171,100.0,100.0,False,False,False,False,False,0.0001618673006004168,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_72h_min,191320,47171,100.0,100.0,False,False,False,False,False,0.0003558224423406663,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_72h_max,191320,47171,100.0,100.0,False,False,False,False,False,0.0008523511061702626,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_72h_std,191320,47171,100.0,100.0,False,False,False,False,False,6.057784490498982e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_arterial_72h_observed_hours,191320,47171,100.0,100.0,False,False,False,False,False,0.0003348503243572656,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_72h_mean,191320,47171,100.0,100.0,False,False,False,False,False,0.0007600097565666811,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_72h_min,191320,47171,100.0,100.0,False,False,False,False,False,0.0009359450340701474,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_72h_max,191320,47171,100.0,100.0,False,False,False,False,False,0.0007406350478387103,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_72h_std,191320,47171,100.0,100.0,False,False,False,False,False,0.0006548102970361586,False,False,False,removed_not_selected_by_signal_or_family_rule
num__systolic_bp_noninvasive_72h_observed_hours,191320,47171,100.0,100.0,False,False,False,False,False,0.0005010165851790689,False,False,False,removed_not_selected_by_signal_or_family_rule
num__ed_length_of_stay_hours_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.000188306046766229,False,False,False,removed_not_selected_by_signal_or_family_rule
num__ed_length_of_stay_hours_filled,191320,47171,100.0,100.0,False,False,True,False,False,0.009779514386843935,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__ed_to_admission_hours_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__ed_to_admission_hours_filled,191320,47171,100.0,100.0,False,False,True,False,False,0.01028011984641945,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__ed_to_ward_delay_hours_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__ed_to_ward_delay_hours_filled,191320,47171,100.0,100.0,False,False,False,False,False,7.153102827557671e-06,False,False,False,removed_not_selected_by_signal_or_family_rule
num__days_since_previous_hospital_admission_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__days_since_previous_icu_admission_missing,191320,47171,100.0,100.0,False,False,True,False,False,1.736404790479092e-05,False,False,True,kept_rapid_trial_core
num__time_to_first_transfer_hours_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0006112397918449255,False,False,False,removed_not_selected_by_signal_or_family_rule
num__time_to_first_transfer_hours_filled,191320,47171,100.0,100.0,False,False,True,False,False,0.004262152487620552,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__first_order_hours_from_admission_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__first_order_hours_from_admission_filled,191320,47171,100.0,100.0,False,False,True,False,False,0.004336043490161253,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__last_order_hours_from_admission_missing,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
